State,YearMonth,UnemploymentRate
TN,199208,6.2
TN,199209,6.1
TN,199210,5.7
TN,199211,6.0
TN,199212,6.0
TN,199213,6.5
TN,199301,6.9
TN,199302,6.5
TN,199303,6.4
TN,199304,5.8
TN,199305,5.6
TN,199306,6.5
TN,199307,6.0
TN,199308,5.6
TN,199309,5.3
TN,199310,5.1
TN,199311,4.9
TN,199312,4.7
TN,199313,5.8
TN,199401,5.9
TN,199402,5.6
TN,199403,5.3
TN,199404,4.5
TN,199405,4.2
TN,199406,5.2
TN,199407,5.0
TN,199408,4.9
TN,199409,4.5
TN,199410,4.4
TN,199411,4.2
TN,199412,4.1
TN,199413,4.8
TN,199501,5.3
TN,199502,4.9
TN,199503,4.9
TN,199504,4.9
TN,199505,4.8
TN,199506,5.8
TN,199507,5.7
TN,199508,5.4
TN,199509,5.2
TN,199510,5.0
TN,199511,4.9
TN,199512,4.8
TN,199513,5.1
TN,199601,6.0
TN,199602,5.5
TN,199603,5.3
TN,199604,4.8
TN,199605,4.8
TN,199606,5.5
TN,199607,5.5
TN,199608,4.9
TN,199609,4.9
TN,199610,5.1
TN,199611,5.2
TN,199612,5.1
TN,199613,5.2
TN,199701,6.1
TN,199702,5.8
TN,199703,5.6
TN,199704,5.0
TN,199705,4.8
TN,199706,5.9
TN,199707,5.7
TN,199708,5.2
TN,199709,5.1
TN,199710,4.7
TN,199711,4.5
TN,199712,4.4
TN,199713,5.2
TN,199801,5.0
TN,199802,4.7
TN,199803,4.8
TN,199804,3.9
TN,199805,3.8
TN,199806,4.7
TN,199807,4.5
TN,199808,4.3
TN,199809,4.2
TN,199810,4.2
TN,199811,4.0
TN,199812,3.9
TN,199813,4.3
TN,199901,4.7
TN,199902,4.5
TN,199903,4.2
TN,199904,3.7
TN,199905,3.4
TN,199906,4.2
TN,199907,4.2
TN,199908,4.0
TN,199909,3.8
TN,199910,3.7
TN,199911,3.7
TN,199912,3.5
TN,199913,4.0
TN,200001,4.2
TN,200002,4.0
TN,200003,3.9
TN,200004,3.3
TN,200005,3.4
TN,200006,4.2
TN,200007,4.1
TN,200008,4.0
TN,200009,3.8
TN,200010,3.6
TN,200011,3.8
TN,200012,3.7
TN,200013,3.8
TN,200101,4.6
TN,200102,4.3
TN,200103,4.3
TN,200104,3.9
TN,200105,3.8
TN,200106,4.9
TN,200107,4.7
TN,200108,4.7
TN,200109,4.6
TN,200110,4.9
TN,200111,5.2
TN,200112,5.3
TN,200113,4.6
TN,200201,6.3
TN,200202,5.8
TN,200203,5.7
TN,200204,5.1
TN,200205,4.7
TN,200206,5.5
TN,200207,5.3
TN,200208,4.9
TN,200209,4.6
TN,200210,4.6
TN,200211,4.8
TN,200212,4.9
TN,200213,5.2
TN,200301,5.7
TN,200302,5.6
TN,200303,5.5
TN,200304,5.2
TN,200305,5.2
TN,200306,6.3
TN,200307,6.0
TN,200308,5.6
TN,200309,5.5
TN,200310,5.4
TN,200311,5.4
TN,200312,5.1
TN,200313,5.5
TN,200401,5.8
TN,200402,5.4
TN,200403,5.5
TN,200404,4.8
TN,200405,4.7
TN,200406,5.6
TN,200407,5.4
TN,200408,5.3
TN,200409,5.3
TN,200410,5.4
TN,200411,5.4
TN,200412,5.5
TN,200413,5.3
TN,200501,6.1
TN,200502,6.1
TN,200503,5.8
TN,200504,5.3
TN,200505,5.2
TN,200506,5.9
TN,200507,5.5
TN,200508,5.1
TN,200509,5.2
TN,200510,5.3
TN,200511,5.4
TN,200512,5.3
TN,200513,5.5
TN,200601,5.8
TN,200602,5.6
TN,200603,5.5
TN,200604,5.2
TN,200605,5.1
TN,200606,5.8
TN,200607,5.7
TN,200608,5.2
TN,200609,4.9
TN,200610,4.6
TN,200611,4.7
TN,200612,4.4
TN,200613,5.2
TN,200701,5.1
TN,200702,4.8
TN,200703,4.4
TN,200704,4.0
TN,200705,4.1
TN,200706,4.8
TN,200707,4.7
TN,200708,4.5
TN,200709,4.7
TN,200710,4.7
TN,200711,4.8
TN,200712,5.1
TN,200713,4.6
TN,200801,5.7
TN,200802,5.6
TN,200803,5.7
TN,200804,5.2
TN,200805,5.9
TN,200806,6.7
TN,200807,6.9
TN,200808,6.7
TN,200809,6.8
TN,200810,7.0
TN,200811,7.3
TN,200812,8.1
TN,200813,6.5
TN,200901,9.6
TN,200902,10.1
TN,200903,10.5
TN,200904,10.0
TN,200905,10.4
TN,200906,11.3
TN,200907,11.0
TN,200908,10.6
TN,200909,10.5
TN,200910,10.4
TN,200911,10.1
TN,200912,10.4
TN,200913,10.4
TN,201001,11.1
TN,201002,10.7
TN,201003,10.5
TN,201004,9.7
TN,201005,9.4
TN,201006,9.9
TN,201007,9.7
TN,201008,9.5
TN,201009,9.3
TN,201010,9.2
TN,201011,9.4
TN,201012,9.4
TN,201013,9.8
TN,201101,10.1
TN,201102,9.6
TN,201103,9.4
TN,201104,8.8
TN,201105,8.8
TN,201106,9.7
TN,201107,9.3
TN,201108,9.1
TN,201109,8.9
TN,201110,8.5
TN,201111,8.1
TN,201112,8.2
TN,201113,9.0
TN,201201,8.7
TN,201202,8.4
TN,201203,8.1
TN,201204,7.5
TN,201205,7.7
TN,201206,8.5
TN,201207,8.5
TN,201208,7.9
TN,201209,7.5
TN,201210,7.5
TN,201211,7.3
TN,201212,7.6
TN,201213,7.9
TN,201301,8.6
TN,201302,8.1
TN,201303,7.8
TN,201304,7.4
TN,201305,7.5
TN,201306,8.4
TN,201307,8.1
TN,201308,7.6
TN,201309,7.4
TN,201310,7.4
TN,201311,6.9
TN,201312,6.7
TN,201313,7.7
TN,201401,7.0
TN,201402,7.0
TN,201403,6.8
TN,201404,6.0
TN,201405,6.3
TN,201406,7.1
TN,201407,7.2
TN,201408,6.7
TN,201409,6.4
TN,201410,6.1
TN,201411,6.1
TN,201412,5.9
TN,201413,6.5
TN,201501,6.5
TN,201502,6.1
TN,201503,5.8
TN,201504,5.3
TN,201505,5.6
TN,201506,6.1
TN,201507,5.9
TN,201508,5.4
TN,201509,5.2
TN,201510,5.1
TN,201511,4.9
TN,201512,4.7
TN,201513,5.5
TN,201601,5.0
TN,201602,4.8
TN,201603,4.7
TN,201604,4.3
TN,201605,4.2
TN,201606,5.2
TN,201607,5.1
TN,201608,4.9
TN,201609,4.9
TN,201610,4.7
TN,201611,4.4
TN,201612,4.5
TN,201613,4.7
TN,201701,5.0
TN,201702,4.5
TN,201703,4.1
TN,201704,3.4
TN,201705,3.3
TN,201706,4.1
TN,201707,3.9
TN,201708,3.6
TN,201709,3.3
TN,201710,3.3
TN,201711,3.3
TN,201712,3.2
TN,201713,3.7
TN,201801,3.9
TN,201802,3.6
TN,201803,3.5
TN,201804,3.0
TN,201805,3.1
TN,201806,4.1
TN,201807,3.9
TN,201808,3.6
TN,201809,3.4
TN,201810,3.4
TN,201811,3.1
TN,201812,3.2
TN,201813,3.5
TN,201901,3.9
TN,201902,3.4
TN,201903,3.4
TN,201904,2.9
TN,201905,3.1
TN,201906,3.8
TN,201907,3.7
TN,201908,3.3
TN,201909,3.1
TN,201910,3.3
TN,201911,3.1
TN,201912,3.1
TN,201913,3.3
TN,202001,3.7
TN,202002,3.4
TN,202003,3.9
TN,202004,15.0
TN,202005,11.8
TN,202006,10.8
TN,202007,10.1
TN,202008,7.7
TN,202009,6.9
TN,202010,5.9
TN,202011,5.4
TN,202012,5.4
TN,202013,7.4
TN,202101,5.7
TN,202102,5.3
TN,202103,5.1
TN,202104,4.7
TN,202105,4.6
TN,202106,5.6
TN,202107,4.9
TN,202108,4.4
TN,202109,3.8
TN,202110,3.5
TN,202111,3.2
TN,202112,3.0
TN,202113,4.5
TN,202201,3.7
TN,202202,3.4
TN,202203,3.2
TN,202204,3.0
TN,202205,3.1
TN,202206,4.0
TN,202207,3.7
TN,202208,3.5
TN,202209,3.2
TN,202210,3.4
TN,202211,3.2
TN,202212,3.0
TN,202213,3.4
TN,202301,3.6
TN,202302,3.4
TN,202303,3.2
TN,202304,2.7
TN,202305,3.1
TN,202306,3.7
TN,202307,3.5
TN,202308,3.3
TN,202309,3.3
TN,202310,3.3
TN,202311,3.0
TN,202312,2.9
TN,202313,3.2
TN,202401,3.3
TN,202402,3.1
TN,202403,3.1
TN,202404,2.8
TN,202405,2.9
TN,202406,3.9
TN,202407,3.9
TN,202408,3.7
TN,202409,3.5
TN,202410,3.6
TN,202411,3.7
TN,202412,3.5
TN,202413,3.4
TN,202501,3.8
TN,202502,3.5
TN,202503,3.3
TX,197601,6.3
TX,197602,6.3
TX,197603,5.9
TX,197604,5.2
TX,197605,5.2
TX,197606,6.8
TX,197607,6.3
TX,197608,6.2
TX,197609,5.9
TX,197610,5.2
TX,197611,5.3
TX,197612,5.3
TX,197613,5.8
TX,197701,6.5
TX,197702,6.5
TX,197703,5.7
TX,197704,4.8
TX,197705,4.4
TX,197706,6.0
TX,197707,5.6
TX,197708,5.6
TX,197709,5.4
TX,197710,4.9
TX,197711,5.1
TX,197712,4.7
TX,197713,5.4
TX,197801,5.8
TX,197802,5.5
TX,197803,5.1
TX,197804,4.2
TX,197805,4.2
TX,197806,5.5
TX,197807,5.4
TX,197808,5.0
TX,197809,4.9
TX,197810,4.3
TX,197811,4.7
TX,197812,4.4
TX,197813,4.9
TX,197901,4.7
TX,197902,4.6
TX,197903,4.2
TX,197904,3.9
TX,197905,3.9
TX,197906,5.1
TX,197907,4.9
TX,197908,4.8
TX,197909,4.3
TX,197910,4.0
TX,197911,4.1
TX,197912,3.8
TX,197913,4.4
TX,198001,5.2
TX,198002,5.2
TX,198003,5.0
TX,198004,4.8
TX,198005,5.1
TX,198006,6.2
TX,198007,5.9
TX,198008,5.7
TX,198009,5.1
TX,198010,4.9
TX,198011,5.2
TX,198012,4.8
TX,198013,5.3
TX,198101,5.8
TX,198102,5.3
TX,198103,5.0
TX,198104,4.5
TX,198105,5.1
TX,198106,6.3
TX,198107,5.6
TX,198108,5.5
TX,198109,5.2
TX,198110,4.9
TX,198111,5.4
TX,198112,5.1
TX,198113,5.3
TX,198201,6.2
TX,198202,6.3
TX,198203,6.1
TX,198204,5.9
TX,198205,6.3
TX,198206,7.5
TX,198207,7.3
TX,198208,7.1
TX,198209,7.4
TX,198210,7.3
TX,198211,7.7
TX,198212,7.8
TX,198213,6.9
TX,198301,8.9
TX,198302,8.9
TX,198303,8.6
TX,198304,8.1
TX,198305,8.2
TX,198306,9.1
TX,198307,8.3
TX,198308,8.1
TX,198309,8.0
TX,198310,7.2
TX,198311,6.9
TX,198312,6.7
TX,198313,8.1
TX,198401,7.3
TX,198402,6.6
TX,198403,6.4
TX,198404,6.1
TX,198405,5.7
TX,198406,6.1
TX,198407,6.2
TX,198408,5.9
TX,198409,5.9
TX,198410,5.7
TX,198411,5.7
TX,198412,5.8
TX,198413,6.1
TX,198501,7.0
TX,198502,6.9
TX,198503,6.8
TX,198504,6.4
TX,198505,6.6
TX,198506,7.7
TX,198507,7.6
TX,198508,7.2
TX,198509,7.3
TX,198510,7.2
TX,198511,7.0
TX,198512,6.9
TX,198513,7.0
TX,198601,7.7
TX,198602,8.6
TX,198603,8.4
TX,198604,8.2
TX,198605,8.7
TX,198606,9.7
TX,198607,9.2
TX,198608,8.9
TX,198609,9.3
TX,198610,9.1
TX,198611,9.2
TX,198612,8.7
TX,198613,8.8
TX,198701,9.6
TX,198702,9.4
TX,198703,8.9
TX,198704,8.3
TX,198705,8.6
TX,198706,9.0
TX,198707,8.6
TX,198708,8.3
TX,198709,8.3
TX,198710,7.9
TX,198711,7.9
TX,198712,7.4
TX,198713,8.5
TX,198801,8.3
TX,198802,8.3
TX,198803,7.9
TX,198804,7.1
TX,198805,7.5
TX,198806,7.8
TX,198807,7.4
TX,198808,7.3
TX,198809,7.3
TX,198810,6.8
TX,198811,6.9
TX,198812,6.6
TX,198813,7.4
TX,198901,7.6
TX,198902,7.2
TX,198903,6.6
TX,198904,6.7
TX,198905,6.5
TX,198906,7.3
TX,198907,7.0
TX,198908,6.7
TX,198909,6.6
TX,198910,6.2
TX,198911,6.5
TX,198912,6.0
TX,198913,6.7
TX,199001,6.6
TX,199002,6.7
TX,199003,6.2
TX,199004,6.1
TX,199005,6.2
TX,199006,6.5
TX,199007,6.5
TX,199008,6.3
TX,199009,6.5
TX,199010,5.9
TX,199011,6.5
TX,199012,6.4
TX,199013,6.4
TX,199101,7.1
TX,199102,7.2
TX,199103,7.0
TX,199104,6.6
TX,199105,6.8
TX,199106,7.2
TX,199107,7.1
TX,199108,6.9
TX,199109,6.8
TX,199110,6.8
TX,199111,7.0
TX,199112,7.0
TX,199113,6.9
TX,199201,8.2
TX,199202,8.2
TX,199203,7.7
TX,199204,7.3
TX,199205,7.5
TX,199206,8.5
TX,199207,8.0
TX,199208,7.7
TX,199209,7.6
TX,199210,7.1
TX,199211,7.5
TX,199212,7.3
TX,199213,7.7
TX,199301,8.2
TX,199302,8.0
TX,199303,7.4
TX,199304,7.0
TX,199305,6.9
TX,199306,7.7
TX,199307,7.4
TX,199308,7.0
TX,199309,6.9
TX,199310,6.9
TX,199311,6.8
TX,199312,6.5
TX,199313,7.2
TX,199401,7.5
TX,199402,7.5
TX,199403,7.2
TX,199404,6.6
TX,199405,6.4
TX,199406,7.1
TX,199407,6.9
TX,199408,6.6
TX,199409,6.2
TX,199410,5.9
TX,199411,5.8
TX,199412,5.5
TX,199413,6.6
TX,199501,6.5
TX,199502,6.1
TX,199503,5.8
TX,199504,5.9
TX,199505,5.8
TX,199506,6.6
TX,199507,6.6
TX,199508,6.3
TX,199509,6.2
TX,199510,5.9
TX,199511,6.0
TX,199512,5.8
TX,199513,6.1
TX,199601,6.7
TX,199602,6.2
TX,199603,6.0
TX,199604,5.6
TX,199605,5.7
TX,199606,6.0
TX,199607,6.0
TX,199608,5.5
TX,199609,5.4
TX,199610,5.2
TX,199611,5.5
TX,199612,5.2
TX,199613,5.8
TX,199701,6.1
TX,199702,6.1
TX,199703,5.9
TX,199704,5.1
TX,199705,5.2
TX,199706,6.0
TX,199707,5.8
TX,199708,5.4
TX,199709,5.3
TX,199710,4.9
TX,199711,4.7
TX,199712,4.6
TX,199713,5.4
TX,199801,5.3
TX,199802,5.0
TX,199803,5.0
TX,199804,4.4
TX,199805,4.6
TX,199806,5.6
TX,199807,5.4
TX,199808,5.3
TX,199809,5.2
TX,199810,4.8
TX,199811,4.5
TX,199812,4.4
TX,199813,5.0
TX,199901,5.0
TX,199902,4.9
TX,199903,4.5
TX,199904,4.4
TX,199905,4.5
TX,199906,5.1
TX,199907,5.1
TX,199908,4.7
TX,199909,4.9
TX,199910,4.6
TX,199911,4.5
TX,199912,4.4
TX,199913,4.7
TX,200001,4.9
TX,200002,5.0
TX,200003,4.8
TX,200004,4.1
TX,200005,4.3
TX,200006,4.7
TX,200007,4.6
TX,200008,4.5
TX,200009,4.3
TX,200010,3.9
TX,200011,3.9
TX,200012,3.5
TX,200013,4.4
TX,200101,4.4
TX,200102,4.2
TX,200103,4.5
TX,200104,4.3
TX,200105,4.4
TX,200106,5.2
TX,200107,5.2
TX,200108,5.4
TX,200109,5.3
TX,200110,5.4
TX,200111,5.7
TX,200112,5.7
TX,200113,5.0
TX,200201,6.5
TX,200202,6.3
TX,200203,6.2
TX,200204,6.2
TX,200205,6.1
TX,200206,6.9
TX,200207,6.7
TX,200208,6.5
TX,200209,6.2
TX,200210,6.1
TX,200211,6.4
TX,200212,6.3
TX,200213,6.4
TX,200301,7.1
TX,200302,7.0
TX,200303,6.8
TX,200304,6.5
TX,200305,6.7
TX,200306,7.6
TX,200307,7.2
TX,200308,6.9
TX,200309,6.7
TX,200310,6.3
TX,200311,6.3
TX,200312,5.9
TX,200313,6.8
TX,200401,6.7
TX,200402,6.3
TX,200403,6.4
TX,200404,5.8
TX,200405,5.8
TX,200406,6.5
TX,200407,6.3
TX,200408,5.8
TX,200409,5.7
TX,200410,5.6
TX,200411,5.8
TX,200412,5.6
TX,200413,6.0
TX,200501,6.0
TX,200502,6.0
TX,200503,5.5
TX,200504,5.2
TX,200505,5.2
TX,200506,5.6
TX,200507,5.5
TX,200508,5.4
TX,200509,5.6
TX,200510,5.3
TX,200511,5.5
TX,200512,5.1
TX,200513,5.5
TX,200601,5.4
TX,200602,5.4
TX,200603,5.1
TX,200604,4.9
TX,200605,5.0
TX,200606,5.5
TX,200607,5.4
TX,200608,5.0
TX,200609,4.7
TX,200610,4.4
TX,200611,4.5
TX,200612,4.1
TX,200613,5.0
TX,200701,4.8
TX,200702,4.7
TX,200703,4.3
TX,200704,4.0
TX,200705,4.0
TX,200706,4.7
TX,200707,4.8
TX,200708,4.3
TX,200709,4.4
TX,200710,4.0
TX,200711,4.2
TX,200712,4.3
TX,200713,4.4
TX,200801,4.7
TX,200802,4.3
TX,200803,4.3
TX,200804,3.9
TX,200805,4.3
TX,200806,5.0
TX,200807,5.2
TX,200808,5.2
TX,200809,5.2
TX,200810,5.2
TX,200811,5.3
TX,200812,5.5
TX,200813,4.9
TX,200901,6.5
TX,200902,6.6
TX,200903,6.5
TX,200904,6.1
TX,200905,7.3
TX,200906,8.5
TX,200907,8.6
TX,200908,8.4
TX,200909,8.4
TX,200910,8.2
TX,200911,8.0
TX,200912,8.0
TX,200913,7.6
TX,201001,8.8
TX,201002,8.5
TX,201003,8.4
TX,201004,8.0
TX,201005,7.9
TX,201006,8.4
TX,201007,8.5
TX,201008,8.3
TX,201009,8.1
TX,201010,8.0
TX,201011,8.3
TX,201012,8.0
TX,201013,8.3
TX,201101,8.5
TX,201102,8.3
TX,201103,8.1
TX,201104,7.7
TX,201105,8.0
TX,201106,8.8
TX,201107,8.8
TX,201108,8.4
TX,201109,8.2
TX,201110,7.6
TX,201111,7.2
TX,201112,7.0
TX,201113,8.0
TX,201201,7.3
TX,201202,7.2
TX,201203,6.7
TX,201204,6.3
TX,201205,6.6
TX,201206,7.3
TX,201207,7.3
TX,201208,6.8
TX,201209,6.4
TX,201210,6.2
TX,201211,6.0
TX,201212,6.2
TX,201213,6.7
TX,201301,7.1
TX,201302,6.7
TX,201303,6.4
TX,201304,6.1
TX,201305,6.3
TX,201306,6.9
TX,201307,6.7
TX,201308,6.4
TX,201309,6.3
TX,201310,6.0
TX,201311,5.8
TX,201312,5.4
TX,201313,6.3
TX,201401,5.8
TX,201402,5.8
TX,201403,5.5
TX,201404,4.8
TX,201405,5.1
TX,201406,5.5
TX,201407,5.7
TX,201408,5.4
TX,201409,5.0
TX,201410,4.7
TX,201411,4.6
TX,201412,4.2
TX,201413,5.2
TX,201501,4.8
TX,201502,4.6
TX,201503,4.4
TX,201504,4.1
TX,201505,4.3
TX,201506,4.7
TX,201507,4.8
TX,201508,4.5
TX,201509,4.5
TX,201510,4.4
TX,201511,4.4
TX,201512,4.2
TX,201513,4.5
TX,201601,4.5
TX,201602,4.5
TX,201603,4.5
TX,201604,4.3
TX,201605,4.3
TX,201606,5.0
TX,201607,5.1
TX,201608,4.9
TX,201609,4.9
TX,201610,4.6
TX,201611,4.5
TX,201612,4.6
TX,201613,4.6
TX,201701,5.1
TX,201702,5.0
TX,201703,4.6
TX,201704,4.2
TX,201705,4.2
TX,201706,4.6
TX,201707,4.5
TX,201708,4.5
TX,201709,4.1
TX,201710,3.7
TX,201711,3.9
TX,201712,3.8
TX,201713,4.4
TX,201801,4.3
TX,201802,4.2
TX,201803,4.1
TX,201804,3.7
TX,201805,3.6
TX,201806,4.3
TX,201807,4.1
TX,201808,4.0
TX,201809,3.8
TX,201810,3.5
TX,201811,3.5
TX,201812,3.6
TX,201813,3.9
TX,201901,4.2
TX,201902,3.8
TX,201903,3.5
TX,201904,3.1
TX,201905,3.1
TX,201906,3.8
TX,201907,3.9
TX,201908,3.7
TX,201909,3.4
TX,201910,3.3
TX,201911,3.3
TX,201912,3.2
TX,201913,3.5
TX,202001,3.7
TX,202002,3.5
TX,202003,5.4
TX,202004,12.3
TX,202005,11.8
TX,202006,10.4
TX,202007,9.7
TX,202008,7.9
TX,202009,7.7
TX,202010,6.7
TX,202011,6.8
TX,202012,6.7
TX,202013,7.7
TX,202101,7.1
TX,202102,6.9
TX,202103,6.4
TX,202104,5.9
TX,202105,5.7
TX,202106,6.4
TX,202107,5.8
TX,202108,5.4
TX,202109,5.0
TX,202110,4.7
TX,202111,4.4
TX,202112,4.1
TX,202113,5.6
TX,202201,4.7
TX,202202,4.3
TX,202203,3.8
TX,202204,3.5
TX,202205,3.6
TX,202206,4.2
TX,202207,4.1
TX,202208,4.0
TX,202209,3.8
TX,202210,3.8
TX,202211,3.8
TX,202212,3.7
TX,202213,3.9
TX,202301,4.3
TX,202302,4.4
TX,202303,4.0
TX,202304,3.5
TX,202305,3.9
TX,202306,4.2
TX,202307,4.2
TX,202308,4.3
TX,202309,4.0
TX,202310,3.8
TX,202311,3.7
TX,202312,3.7
TX,202313,4.0
TX,202401,4.1
TX,202402,4.2
TX,202403,3.9
TX,202404,3.6
TX,202405,3.8
TX,202406,4.5
TX,202407,4.5
TX,202408,4.4
TX,202409,4.1
TX,202410,4.0
TX,202411,4.1
TX,202412,3.7
TX,202413,4.1
TX,202501,4.1
TX,202502,4.3
TX,202503,4.0
UT,197601,6.9
UT,197602,7.2
UT,197603,6.4
UT,197604,5.5
UT,197605,4.7
UT,197606,6.2
UT,197607,5.3
UT,197608,5.7
UT,197609,4.8
UT,197610,5.0
UT,197611,4.9
UT,197612,4.8
UT,197613,5.6
UT,197701,6.4
UT,197702,6.8
UT,197703,6.0
UT,197704,4.9
UT,197705,4.6
UT,197706,6.0
UT,197707,5.0
UT,197708,5.5
UT,197709,4.5
UT,197710,4.4
UT,197711,4.5
UT,197712,4.0
UT,197713,5.2
UT,197801,5.1
UT,197802,5.6
UT,197803,4.7
UT,197804,3.7
UT,197805,3.3
UT,197806,4.1
UT,197807,3.5
UT,197808,3.7
UT,197809,3.1
UT,197810,3.3
UT,197811,3.3
UT,197812,3.3
UT,197813,3.9
UT,197901,4.4
UT,197902,4.6
UT,197903,4.1
UT,197904,3.8
UT,197905,3.8
UT,197906,5.1
UT,197907,4.4
UT,197908,5.0
UT,197909,4.3
UT,197910,4.4
UT,197911,4.3
UT,197912,4.3
UT,197913,4.4
UT,198001,5.8
UT,198002,6.1
UT,198003,6.1
UT,198004,5.9
UT,198005,5.8
UT,198006,6.8
UT,198007,6.5
UT,198008,6.9
UT,198009,6.2
UT,198010,6.6
UT,198011,6.4
UT,198012,6.0
UT,198013,6.3
UT,198101,7.4
UT,198102,7.3
UT,198103,6.9
UT,198104,6.2
UT,198105,6.1
UT,198106,6.9
UT,198107,6.4
UT,198108,6.6
UT,198109,6.2
UT,198110,6.5
UT,198111,6.6
UT,198112,6.8
UT,198113,6.7
UT,198201,7.8
UT,198202,8.1
UT,198203,7.9
UT,198204,7.5
UT,198205,7.1
UT,198206,8.2
UT,198207,8.0
UT,198208,8.4
UT,198209,8.1
UT,198210,8.4
UT,198211,8.7
UT,198212,9.1
UT,198213,8.1
UT,198301,10.3
UT,198302,10.7
UT,198303,10.3
UT,198304,9.6
UT,198305,9.4
UT,198306,10.0
UT,198307,8.8
UT,198308,8.9
UT,198309,8.0
UT,198310,7.7
UT,198311,7.4
UT,198312,7.1
UT,198313,9.0
UT,198401,7.8
UT,198402,7.8
UT,198403,7.4
UT,198404,6.7
UT,198405,6.2
UT,198406,6.6
UT,198407,6.2
UT,198408,6.5
UT,198409,5.8
UT,198410,6.0
UT,198411,5.8
UT,198412,6.0
UT,198413,6.6
UT,198501,7.0
UT,198502,6.9
UT,198503,6.6
UT,198504,6.1
UT,198505,5.9
UT,198506,6.5
UT,198507,6.1
UT,198508,6.1
UT,198509,5.5
UT,198510,5.5
UT,198511,5.3
UT,198512,5.3
UT,198513,6.1
UT,198601,6.0
UT,198602,6.6
UT,198603,6.3
UT,198604,5.8
UT,198605,5.8
UT,198606,6.5
UT,198607,6.0
UT,198608,6.4
UT,198609,6.0
UT,198610,6.1
UT,198611,6.2
UT,198612,6.1
UT,198613,6.1
UT,198701,7.2
UT,198702,7.5
UT,198703,7.1
UT,198704,6.4
UT,198705,6.3
UT,198706,6.6
UT,198707,6.0
UT,198708,6.2
UT,198709,5.4
UT,198710,5.4
UT,198711,5.4
UT,198712,5.2
UT,198713,6.2
UT,198801,6.0
UT,198802,6.0
UT,198803,5.4
UT,198804,4.9
UT,198805,4.8
UT,198806,5.2
UT,198807,4.8
UT,198808,5.1
UT,198809,4.4
UT,198810,4.3
UT,198811,4.3
UT,198812,4.0
UT,198813,4.9
UT,198901,5.2
UT,198902,5.2
UT,198903,4.9
UT,198904,4.6
UT,198905,4.5
UT,198906,5.0
UT,198907,4.5
UT,198908,4.7
UT,198909,4.3
UT,198910,4.2
UT,198911,4.2
UT,198912,4.0
UT,198913,4.6
UT,199001,4.9
UT,199002,5.0
UT,199003,4.7
UT,199004,4.5
UT,199005,4.2
UT,199006,4.6
UT,199007,4.2
UT,199008,4.5
UT,199009,3.9
UT,199010,3.8
UT,199011,4.0
UT,199012,4.0
UT,199013,4.4
UT,199101,5.0
UT,199102,5.4
UT,199103,5.2
UT,199104,4.6
UT,199105,4.6
UT,199106,5.2
UT,199107,4.8
UT,199108,4.9
UT,199109,4.3
UT,199110,4.3
UT,199111,4.4
UT,199112,4.4
UT,199113,4.7
UT,199201,5.4
UT,199202,5.7
UT,199203,5.3
UT,199204,4.9
UT,199205,4.8
UT,199206,5.4
UT,199207,4.8
UT,199208,5.0
UT,199209,4.4
UT,199210,4.2
UT,199211,4.3
UT,199212,4.2
UT,199213,4.9
UT,199301,4.9
UT,199302,4.9
UT,199303,4.6
UT,199304,4.2
UT,199305,4.1
UT,199306,4.6
UT,199307,4.0
UT,199308,4.1
UT,199309,3.5
UT,199310,3.4
UT,199311,3.3
UT,199312,3.2
UT,199313,4.0
UT,199401,4.1
UT,199402,4.3
UT,199403,4.0
UT,199404,3.7
UT,199405,3.5
UT,199406,4.0
UT,199407,3.8
UT,199408,4.0
UT,199409,3.5
UT,199410,3.5
UT,199411,3.4
UT,199412,3.2
UT,199413,3.7
UT,199501,4.1
UT,199502,4.1
UT,199503,3.7
UT,199504,3.6
UT,199505,3.4
UT,199506,3.8
UT,199507,3.4
UT,199508,3.6
UT,199509,3.0
UT,199510,2.9
UT,199511,2.9
UT,199512,2.9
UT,199513,3.4
UT,199601,3.9
UT,199602,3.8
UT,199603,3.6
UT,199604,3.4
UT,199605,3.3
UT,199606,3.6
UT,199607,3.4
UT,199608,3.4
UT,199609,3.0
UT,199610,3.0
UT,199611,3.1
UT,199612,3.0
UT,199613,3.4
UT,199701,3.7
UT,199702,3.8
UT,199703,3.5
UT,199704,3.1
UT,199705,3.0
UT,199706,3.5
UT,199707,3.1
UT,199708,3.3
UT,199709,2.8
UT,199710,2.8
UT,199711,2.8
UT,199712,2.8
UT,199713,3.2
UT,199801,3.7
UT,199802,3.9
UT,199803,4.0
UT,199804,3.4
UT,199805,3.4
UT,199806,4.0
UT,199807,3.7
UT,199808,3.8
UT,199809,3.4
UT,199810,3.3
UT,199811,3.1
UT,199812,3.1
UT,199813,3.6
UT,199901,3.9
UT,199902,4.1
UT,199903,3.8
UT,199904,3.6
UT,199905,3.4
UT,199906,4.0
UT,199907,3.7
UT,199908,3.7
UT,199909,3.3
UT,199910,3.1
UT,199911,2.8
UT,199912,2.7
UT,199913,3.5
UT,200001,3.4
UT,200002,3.6
UT,200003,3.5
UT,200004,3.0
UT,200005,3.2
UT,200006,3.6
UT,200007,3.4
UT,200008,3.7
UT,200009,3.1
UT,200010,3.1
UT,200011,3.2
UT,200012,3.2
UT,200013,3.3
UT,200101,4.2
UT,200102,4.2
UT,200103,4.2
UT,200104,4.1
UT,200105,4.0
UT,200106,4.5
UT,200107,4.3
UT,200108,4.8
